time,avg_u3_mm,sum_rf3_N,displacement_mm,force_N,strain,stress_MPa
0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
0.00999999977648258,-0.159999996423721,-2.45151005592197,0.159999996423721,2.45151005592197,0.00199999995529652,0.000383048446237808
0.0199999995529652,-0.319999992847443,-4.88945451099426,0.319999992847443,4.88945451099426,0.00399999991059303,0.000763977267342852
0.0350000001490116,-0.560000002384186,-8.52132314350456,0.560000002384186,8.52132314350456,0.00700000002980232,0.00133145674117259
0.0575000010430813,-0.920000016689301,-13.9139576349407,0.920000016689301,13.9139576349407,0.0115000002086163,0.00217405588045949
0.0912500023841858,-1.46000003814697,-21.8825443480164,1.46000003814697,21.8825443480164,0.0182500004768372,0.00341914755437756
0.141874998807907,-2.26999998092651,-33.5768806822598,2.26999998092651,33.5768806822598,0.0283749997615814,0.00524638760660309
0.217812493443489,-3.48499989509583,-50.5750208199024,3.48499989509583,50.5750208199024,0.0435624986886978,0.00790234700310975
0.317812502384186,-5.08500003814697,-72.0529352352023,5.08500003814697,72.0529352352023,0.0635625004768372,0.0112582711305004
0.417812496423721,-6.68499994277954,-92.6043801754713,6.68499994277954,92.6043801754713,0.0835624992847443,0.0144694344024174
0.517812490463257,-8.28499984741211,-112.326912388206,8.28499984741211,112.326912388206,0.103562498092651,0.0175510800606571
0.617812514305115,-9.88500022888184,-131.3033991009,9.88500022888184,131.3033991009,0.123562502861023,0.0205161561095156
0.717812478542328,-11.4849996566772,-149.603113025427,11.4849996566772,149.603113025427,0.143562495708466,0.0233754864102229
0.817812502384186,-13.085000038147,-167.284411296248,13.085000038147,167.284411296248,0.163562500476837,0.0261381892650388
0.917812526226044,-14.6850004196167,-184.396713748574,14.6850004196167,184.396713748574,0.183562505245209,0.0288119865232147
1.0,-16.0,-198.0593072474,16.0,198.0593072474,0.2,0.0309467667574063
