time,avg_u3_mm,sum_rf3_N,displacement_mm,force_N,strain,stress_MPa
0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
0.00999999977648258,-0.159999996423721,-2.48988611856475,0.159999996423721,2.48988611856475,0.00199999995529652,0.000389044706025743
0.0199999995529652,-0.319999992847443,-4.96821007691324,0.319999992847443,4.96821007691324,0.00399999991059303,0.000776282824517693
0.0350000001490116,-0.560000002384186,-8.66429464286193,0.560000002384186,8.66429464286193,0.00700000002980232,0.00135379603794718
0.0575000010430813,-0.920000016689301,-14.1611735280603,0.920000016689301,14.1611735280603,0.0115000002086163,0.00221268336375942
0.0912500023841858,-1.46000003814697,-22.3028487302363,1.46000003814697,22.3028487302363,0.0182500004768372,0.00348482011409942
0.141874998807907,-2.26999998092651,-34.2917249836028,2.26999998092651,34.2917249836028,0.0283749997615814,0.00535808202868793
0.217812493443489,-3.48499989509583,-51.8010410442948,3.48499989509583,51.8010410442948,0.0435624986886978,0.00809391266317107
0.317812502384186,-5.08500003814697,-74.0594927370548,5.08500003814697,74.0594927370548,0.0635625004768372,0.0115717957401648
0.417812496423721,-6.68499994277954,-95.4922132119536,6.68499994277954,95.4922132119536,0.0835624992847443,0.0149206583143678
0.517812490463257,-8.28499984741211,-116.179526165128,8.28499984741211,116.179526165128,0.103562498092651,0.0181530509633012
0.617812514305115,-9.88500022888184,-136.192255966365,9.88500022888184,136.192255966365,0.123562502861023,0.0212800399947446
0.717812478542328,-11.4849996566772,-155.59209227562,11.4849996566772,155.59209227562,0.143562495708466,0.0243112644180655
0.817812502384186,-13.085000038147,-174.43310264498,13.085000038147,174.43310264498,0.163562500476837,0.0272551722882781
0.917812526226044,-14.6850004196167,-192.762824572623,14.6850004196167,192.762824572623,0.183562505245209,0.0301191913394723
1.0,-16.0,-207.469110578299,16.0,207.469110578299,0.2,0.0324170485278591
