time,avg_u3_mm,sum_rf3_N,displacement_mm,force_N,strain,stress_MPa
0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
0.00999999977648258,-0.159999996423721,-2.4554877798073,0.159999996423721,2.4554877798073,0.00199999995529652,0.000383669965594891
0.0199999995529652,-0.319999992847443,-4.89628789806738,0.319999992847443,4.89628789806738,0.00399999991059303,0.000765044984073029
0.0350000001490116,-0.560000002384186,-8.53040453512222,0.560000002384186,8.53040453512222,0.00700000002980232,0.00133287570861285
0.0575000010430813,-0.920000016689301,-13.9220301294699,0.920000016689301,13.9220301294699,0.0115000002086163,0.00217531720772968
0.0912500023841858,-1.46000003814697,-21.8799597173929,1.46000003814697,21.8799597173929,0.0182500004768372,0.00341874370584264
0.141874998807907,-2.26999998092651,-33.5395850837231,2.26999998092651,33.5395850837231,0.0283749997615814,0.00524056016933173
0.217812493443489,-3.48499989509583,-50.4495213739574,3.48499989509583,50.4495213739574,0.0435624986886978,0.00788273771468084
0.317812502384186,-5.08500003814697,-71.7575025781989,5.08500003814697,71.7575025781989,0.0635625004768372,0.0112121097778436
0.417812496423721,-6.68499994277954,-92.0904401913285,6.68499994277954,92.0904401913285,0.0835624992847443,0.0143891312798951
0.517812490463257,-8.28499984741211,-111.554861560464,8.28499984741211,111.554861560464,0.103562498092651,0.0174304471188225
0.617812514305115,-9.88500022888184,-130.238208413124,9.88500022888184,130.238208413124,0.123562502861023,0.0203497200645506
0.717812478542328,-11.4849996566772,-148.210353881121,11.4849996566772,148.210353881121,0.143562495708466,0.0231578677939251
0.817812502384186,-13.085000038147,-165.526928544044,13.085000038147,165.526928544044,0.163562500476837,0.025863582585007
0.917812526226044,-14.6850004196167,-182.232280701399,14.6850004196167,182.232280701399,0.183562505245209,0.0284737938595936
1.0,-16.0,-195.523583695292,16.0,195.523583695292,0.2,0.0305505599523894
