time,avg_u3_mm,sum_rf3_N,displacement_mm,force_N,strain,stress_MPa
0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
0.00999999977648258,-0.159999996423721,-1.96320114238188,0.159999996423721,1.96320114238188,0.00199999995529652,0.000306750178497168
0.0199999995529652,-0.319999992847443,-3.91483862046152,0.319999992847443,3.91483862046152,0.00399999991059303,0.000611693534447113
0.0350000001490116,-0.560000002384186,-6.82096279878169,0.560000002384186,6.82096279878169,0.00700000002980232,0.00106577543730964
0.0575000010430813,-0.920000016689301,-11.1332334261388,0.920000016689301,11.1332334261388,0.0115000002086163,0.00173956772283418
0.0912500023841858,-1.46000003814697,-17.4995534606278,1.46000003814697,17.4995534606278,0.0182500004768372,0.00273430522822309
0.141874998807907,-2.26999998092651,-26.830372788012,2.26999998092651,26.830372788012,0.0283749997615814,0.00419224574812688
0.217812493443489,-3.48499989509583,-40.3692532554269,3.48499989509583,40.3692532554269,0.0435624986886978,0.00630769582116045
0.317812502384186,-5.08500003814697,-57.4399233907461,5.08500003814697,57.4399233907461,0.0635625004768372,0.00897498802980408
0.417812496423721,-6.68499994277954,-73.7404771000147,6.68499994277954,73.7404771000147,0.0835624992847443,0.0115219495468773
0.517812490463257,-8.28499984741211,-89.355306789279,8.28499984741211,89.355306789279,0.103562498092651,0.0139617666858248
0.617812514305115,-9.88500022888184,-104.35408654809,9.88500022888184,104.35408654809,0.123562502861023,0.0163053260231391
0.717812478542328,-11.4849996566772,-118.792595863342,11.4849996566772,118.792595863342,0.143562495708466,0.0185613431036472
0.817812502384186,-13.085000038147,-132.714998871088,13.085000038147,132.714998871088,0.163562500476837,0.0207367185736075
0.917812526226044,-14.6850004196167,-146.138362884521,14.6850004196167,146.138362884521,0.183562505245209,0.0228341192007065
1.0,-16.0,-156.855484515429,16.0,156.855484515429,0.2,0.0245086694555357
