time,avg_u3_mm,sum_rf3_N,displacement_mm,force_N,strain,stress_MPa
0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
0.00999999977648258,-0.159999996423721,-3.26676594100718,0.159999996423721,3.26676594100718,0.00199999995529652,0.000510432178282372
0.0199999995529652,-0.319999992847443,-6.51682011563389,0.319999992847443,6.51682011563389,0.00399999991059303,0.0010182531430678
0.0350000001490116,-0.560000002384186,-11.3610156094655,0.560000002384186,11.3610156094655,0.00700000002980232,0.00177515868897899
0.0575000010430813,-0.920000016689301,-18.5591908146453,0.920000016689301,18.5591908146453,0.0115000002086163,0.00289987356478832
0.0912500023841858,-1.46000003814697,-29.2073944864096,1.46000003814697,29.2073944864096,0.0182500004768372,0.0045636553885015
0.141874998807907,-2.26999998092651,-44.8587908395566,2.26999998092651,44.8587908395566,0.0283749997615814,0.00700918606868072
0.217812493443489,-3.48499989509583,-67.6584501769394,3.48499989509583,67.6584501769394,0.0435624986886978,0.0105716328401468
0.317812502384186,-5.08500003814697,-96.5465327091515,5.08500003814697,96.5465327091515,0.0635625004768372,0.0150853957358049
0.417812496423721,-6.68499994277954,-124.267032116652,6.68499994277954,124.267032116652,0.0835624992847443,0.0194167237682268
0.517812490463257,-8.28499984741211,-150.938693255186,8.28499984741211,150.938693255186,0.103562498092651,0.0235841708211228
0.617812514305115,-9.88500022888184,-176.664892621338,9.88500022888184,176.664892621338,0.123562502861023,0.0276038894720841
0.717812478542328,-11.4849996566772,-201.534395396709,11.4849996566772,201.534395396709,0.143562495708466,0.0314897492807358
0.817812502384186,-13.085000038147,-225.624108046293,13.085000038147,225.624108046293,0.163562500476837,0.0352537668822333
0.917812526226044,-14.6850004196167,-249.00099119544,14.6850004196167,249.00099119544,0.183562505245209,0.0389064048742875
1.0,-16.0,-267.71382509172,16.0,267.71382509172,0.2,0.0418302851705812
