time,avg_u3_mm,sum_rf3_N,displacement_mm,force_N,strain,stress_MPa
0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
0.00999999977648258,-0.159999996423721,-2.67719292384572,0.159999996423721,2.67719292384572,0.00199999995529652,0.000418311394350894
0.0199999995529652,-0.319999992847443,-5.34074928611517,0.319999992847443,5.34074928611517,0.00399999991059303,0.000834492075955495
0.0350000001490116,-0.560000002384186,-9.31088134460151,0.560000002384186,9.31088134460151,0.00700000002980232,0.00145482521009399
0.0575000010430813,-0.920000016689301,-15.2105089928955,0.920000016689301,15.2105089928955,0.0115000002086163,0.00237664203013992
0.0912500023841858,-1.46000003814697,-23.9383746851236,1.46000003814697,23.9383746851236,0.0182500004768372,0.00374037104455056
0.141874998807907,-2.26999998092651,-36.7685573529452,2.26999998092651,36.7685573529452,0.0283749997615814,0.00574508708639769
0.217812493443489,-3.48499989509583,-55.4618707485497,3.48499989509583,55.4618707485497,0.0435624986886978,0.00866591730446089
0.317812502384186,-5.08500003814697,-79.1534603647888,5.08500003814697,79.1534603647888,0.0635625004768372,0.0123677281819982
0.417812496423721,-6.68499994277954,-101.894876584411,6.68499994277954,101.894876584411,0.0835624992847443,0.0159210744663142
0.517812490463257,-8.28499984741211,-123.783176146448,8.28499984741211,123.783176146448,0.103562498092651,0.0193411212728824
0.617812514305115,-9.88500022888184,-144.902777396142,9.88500022888184,144.902777396142,0.123562502861023,0.0226410589681473
0.717812478542328,-11.4849996566772,-165.326122768223,11.4849996566772,165.326122768223,0.143562495708466,0.0258322066825349
0.817812502384186,-13.085000038147,-185.116026110947,13.085000038147,185.116026110947,0.163562500476837,0.0289243790798355
0.917812526226044,-14.6850004196167,-204.327371619642,14.6850004196167,204.327371619642,0.183562505245209,0.031926151815569
1.0,-16.0,-219.711185537279,16.0,219.711185537279,0.2,0.0343298727401998
