time,avg_u3_mm,sum_rf3_N,displacement_mm,force_N,strain,stress_MPa
0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
0.00999999977648258,-0.159999996423721,-2.97064152546227,0.159999996423721,2.97064152546227,0.00199999995529652,0.00046416273835348
0.0199999995529652,-0.319999992847443,-5.92590716015548,0.319999992847443,5.92590716015548,0.00399999991059303,0.000925922993774293
0.0350000001490116,-0.560000002384186,-10.3304013526067,0.560000002384186,10.3304013526067,0.00700000002980232,0.0016141252113448
0.0575000010430813,-0.920000016689301,-16.8745180740952,0.920000016689301,16.8745180740952,0.0115000002086163,0.00263664344907738
0.0912500023841858,-1.46000003814697,-26.5537253133953,1.46000003814697,26.5537253133953,0.0182500004768372,0.00414901958021801
0.141874998807907,-2.26999998092651,-40.7778859212995,2.26999998092651,40.7778859212995,0.0283749997615814,0.00637154467520304
0.217812493443489,-3.48499989509583,-61.4928073510528,3.48499989509583,61.4928073510528,0.0435624986886978,0.00960825114860199
0.317812502384186,-5.08500003814697,-87.7310093045235,5.08500003814697,87.7310093045235,0.0635625004768372,0.0137079702038318
0.417812496423721,-6.68499994277954,-112.900846704841,6.68499994277954,112.900846704841,0.0835624992847443,0.0176407572976314
0.517812490463257,-8.28499984741211,-137.11172324419,8.28499984741211,137.11172324419,0.103562498092651,0.0214237067569047
0.617812514305115,-9.88500022888184,-160.458584114909,9.88500022888184,160.458584114909,0.123562502861023,0.0250716537679546
0.717812478542328,-11.4849996566772,-183.022603467107,11.4849996566772,183.022603467107,0.143562495708466,0.0285972817917354
0.817812502384186,-13.085000038147,-204.873954698443,13.085000038147,204.873954698443,0.163562500476837,0.0320115554216318
0.917812526226044,-14.6850004196167,-226.073731318116,14.6850004196167,226.073731318116,0.183562505245209,0.0353240205184557
1.0,-16.0,-243.039405331016,16.0,243.039405331016,0.2,0.0379749070829712
