time,avg_u3_mm,sum_rf3_N,displacement_mm,force_N,strain,stress_MPa
0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
0.00999999977648258,-0.159999996423721,-3.70885689684656,0.159999996423721,3.70885689684656,0.00199999995529652,0.000579508890132274
0.0199999995529652,-0.319999992847443,-7.39985757292015,0.319999992847443,7.39985757292015,0.00399999991059303,0.00115622774576877
0.0350000001490116,-0.560000002384186,-12.9033491144655,0.560000002384186,12.9033491144655,0.00700000002980232,0.00201614829913524
0.0575000010430813,-0.920000016689301,-21.0857447597664,0.920000016689301,21.0857447597664,0.0115000002086163,0.0032946476187135
0.0912500023841858,-1.46000003814697,-33.1996401082724,1.46000003814697,33.1996401082724,0.0182500004768372,0.00518744376691757
0.141874998807907,-2.26999998092651,-51.0265070358291,2.26999998092651,51.0265070358291,0.0283749997615814,0.0079728917243483
0.217812493443489,-3.48499989509583,-77.0391656728461,3.48499989509583,77.0391656728461,0.0435624986886978,0.0120373696363822
0.317812502384186,-5.08500003814697,-110.071109404787,5.08500003814697,110.071109404787,0.0635625004768372,0.017198610844498
0.417812496423721,-6.68499994277954,-141.842372849584,6.68499994277954,141.842372849584,0.0835624992847443,0.0221628707577474
0.517812490463257,-8.28499984741211,-172.478714987636,8.28499984741211,172.478714987636,0.103562498092651,0.0269497992168181
0.617812514305115,-9.88500022888184,-202.09083975479,9.88500022888184,202.09083975479,0.123562502861023,0.0315766937116859
0.717812478542328,-11.4849996566772,-230.774800237268,11.4849996566772,230.774800237268,0.143562495708466,0.0360585625370732
0.817812502384186,-13.085000038147,-258.614851817489,13.085000038147,258.614851817489,0.163562500476837,0.0404085705964826
0.917812526226044,-14.6850004196167,-285.685198403895,14.6850004196167,285.685198403895,0.183562505245209,0.0446383122506086
1.0,-16.0,-307.394655354321,16.0,307.394655354321,0.2,0.0480304148991127
